split,task,patch_path,label,source_image,source_annotation,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_class,bbox_index
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041154_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041154_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041155_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041156_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041158_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041159_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041160_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041160_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041160_box05_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041162_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041163_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041165_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041166_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041167_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041167_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041169_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041170_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041172_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041172_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041172_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041173_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041174_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041176_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041180_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041183_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041183_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041184_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041186_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041187_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041187_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041188_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041189_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group00041_00041_not_00041190_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000001_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000003_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000004_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000004_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000004_box10_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000005_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000005_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000006_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000009_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000010_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000011_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000012_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000013_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000019_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000019_box05_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000021_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000021_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000022_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000022_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000023_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000023_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000024_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000024_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000026_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000026_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000027_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000027_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000028_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000028_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000029_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000029_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000030_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000030_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000031_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000037_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000037_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000038_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000040_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000042_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000044_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000046_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000046_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000047_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000047_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000048_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000048_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000049_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000050_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000054_box01_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000055_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000056_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000057_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000061_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000062_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000065_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000066_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000066_box05_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000066_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000067_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000069_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000069_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000076_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000077_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000077_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000079_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000080_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000080_box10_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000080_box11_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000082_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000085_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000086_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000087_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000087_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000092_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000093_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000094_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000097_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000098_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000100_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000104_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000108_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000108_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000108_box10_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000109_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000116_box01_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000117_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000118_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000119_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000120_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000121_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000128_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000138_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000139_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000140_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000144_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000151_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000156_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000162_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000162_box05_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000163_box01_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000174_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000187_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000196_box01_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000196_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group13000_13000_not_13000197_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085003_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085005_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085006_box01_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085009_box01_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085009_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085010_box01_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085011_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085011_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085012_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085014_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085015_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085015_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085017_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085017_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085019_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085019_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085020_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085020_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085022_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085025_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085025_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085027_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085029_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085029_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085030_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085030_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085030_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085031_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085031_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085036_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085036_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085037_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085039_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085040_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085041_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085041_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085042_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085042_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085043_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085043_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085043_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085044_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085044_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085045_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085046_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085046_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085051_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085054_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085054_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085055_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085055_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085057_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085057_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085057_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085057_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085058_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085059_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085059_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085060_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085061_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085061_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085062_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085063_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085063_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085064_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085064_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085065_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085065_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085067_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085068_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085068_box10_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085069_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085069_box04_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085069_box11_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085070_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085070_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085070_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085071_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085071_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085072_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085073_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085074_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085075_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085075_box10_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085077_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085077_box05_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085078_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085079_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085079_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085079_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085080_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085081_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085082_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085082_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085083_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085084_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085084_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085086_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085087_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085087_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085087_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085089_box05_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085089_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085089_box07_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085090_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085091_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085091_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085094_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085095_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085097_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085097_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085098_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085098_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085099_box03_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085100_box09_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085101_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085102_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085102_box10_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085102_box11_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085103_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085104_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085104_box06_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085105_box02_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085105_box08_short.jpg,short,,,,,,,,
train,classification,data/processed/pcb_cls/train/short/group20085_20085_not_20085106_box01_short.jpg,short,,,,,,,,
